id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed
3962,1872,Visa,Credit,4481314542302610.00,5/23/2026,653,YES,1,"$15,900 ",7/10/2026,2013
4267,1872,Mastercard,Credit,5747096332409890.00,3/23/2026,145,YES,2,"$8,500 ",8/8/2026,2011
933,1743,Visa,Debit (Prepaid),4938575047755870.00,9/20/2026,779,YES,1,$60 ,1/20/2026,2020
1983,1743,Visa,Debit,4706273875998300.00,2/21/2026,662,NO,2,"$15,234 ",2/20/2026,2020
934,1743,Visa,Debit,4756674643883040.00,10/22/2026,215,YES,2,"$30,870 ",1/20/2026,2020
935,1743,Visa,Debit,4596537044879990.00,3/21/2026,466,YES,1,"$30,155 ",1/20/2026,2020
2781,1000,Mastercard,Debit,5864857498399320.00,3/20/2026,31,YES,1,"$23,088 ",4/18/2026,2018
1737,1708,Mastercard,Debit,5932803595236800.00,12/24/2026,567,YES,2,"$23,397 ",2/20/2026,2020
704,1708,Mastercard,Credit,5768193861918360.00,3/22/2026,263,YES,2,"$9,100 ",1/20/2026,2020
936,799,Visa,Credit,4632633126868480.00,2/20/2026,343,YES,2,"$6,600 ",1/20/2026,2020
2284,799,Mastercard,Credit,5608087801127190.00,2/20/2026,715,YES,2,"$7,000 ",3/11/2026,2011
3650,144,Amex,Credit,367474243774504.00,12/1/2026,558,YES,1,"$11,600 ",7/1/1998,2009
1436,144,Amex,Credit,375207905449012.00,12/22/2026,512,YES,2,$0 ,2/20/2026,2020
4457,144,Mastercard,Debit,5962520384384660.00,11/22/2026,627,YES,2,"$14,699 ",8/16/2026,2016
5247,144,Mastercard,Debit,5891798640440020.00,7/22/2026,370,YES,2,"$20,289 ",10/11/2026,2011
1235,781,Mastercard,Debit,5724812856736550.00,12/24/2026,821,YES,2,"$16,474 ",2/10/2026,2010
1984,781,Visa,Debit,4441537373999680.00,2/20/2026,193,YES,2,"$3,356 ",2/20/2026,2020
937,781,Visa,Debit,4130215809450760.00,2/20/2026,602,YES,2,"$14,679 ",1/20/2026,2020
4388,781,Discover,Credit,6308521512097410.00,8/20/2026,770,YES,2,"$4,300 ",8/12/2026,2012
5390,1572,Mastercard,Debit,5146038421358940.00,9/21/2026,676,YES,1,$946 ,11/3/2026,2015
5092,1572,Mastercard,Debit,5024268943997810.00,4/24/2026,101,YES,2,"$7,720 ",10/7/2026,2007
3151,1572,Mastercard,Credit,5536644643614480.00,8/15/2026,627,YES,2,"$3,500 ",5/14/2026,2014
2775,793,Visa,Credit,4030904159290020.00,4/23/2026,880,YES,1,"$13,700 ",4/17/2026,2017
4234,793,Visa,Credit,4707721125348400.00,2/24/2026,530,YES,1,"$16,700 ",8/7/2026,2007
938,1681,Visa,Credit,4585094832412480.00,8/21/2026,873,YES,1,"$18,800 ",1/20/2026,2020
2545,1179,Mastercard,Debit,5575263233323310.00,4/20/2026,712,YES,2,"$15,518 ",4/7/2026,2011
4466,1179,Visa,Debit,4381450999997190.00,10/24/2026,135,YES,2,"$27,313 ",8/17/2026,2017
2612,1179,Mastercard,Debit,5517928534321040.00,6/22/2026,283,YES,1,"$21,989 ",4/9/2026,2009
4760,1179,Discover,Credit,6340588661070810.00,2/20/2026,737,YES,1,"$12,900 ",9/10/2026,2013
5128,1179,Mastercard,Debit,5037612210257220.00,10/21/2026,213,YES,2,"$20,026 ",10/8/2026,2010
5283,114,Visa,Debit,4997086356987450.00,3/23/2026,106,YES,2,"$10,676 ",10/13/2026,2013
3398,114,Mastercard,Debit,5563288095981740.00,7/23/2026,711,YES,2,"$27,447 ",6/8/2026,2010
3070,114,Mastercard,Debit,5471501151275210.00,1/19/2026,875,YES,2,"$16,617 ",5/10/2026,2011
939,114,Visa,Debit,4406180094358830.00,9/20/2026,386,YES,2,"$12,173 ",1/20/2026,2020
1738,271,Mastercard,Debit,5758903151118800.00,12/21/2026,876,NO,1,"$2,105 ",2/20/2026,2020
6112,1107,Mastercard,Debit,5678186427083260.00,4/23/2026,765,YES,1,"$16,678 ",12/15/2026,2015
3698,1107,Mastercard,Debit,5259128969401800.00,3/20/2026,719,YES,1,"$14,123 ",7/3/2026,2006
1985,1107,Visa,Debit,4779897441663920.00,7/23/2026,172,YES,1,"$11,281 ",2/20/2026,2020
8,1107,Mastercard,Credit,5462760953855570.00,9/21/2026,665,NO,2,"$10,300 ",1/1/1998,2006
2872,1107,Visa,Debit (Prepaid),4218945513492400.00,4/20/2026,609,YES,2,$102 ,5/4/2026,2011
6079,517,Visa,Debit,4529198706544190.00,12/19/2026,956,YES,1,"$11,254 ",12/12/2026,2012
5335,517,Visa,Debit,4624298880024350.00,5/23/2026,695,NO,2,"$10,703 ",10/18/2026,2018
106,517,Mastercard,Credit,5781831200471520.00,4/21/2026,342,YES,1,"$5,000 ",1/6/2026,2016
1739,517,Mastercard,Debit,5814657967124430.00,9/21/2026,53,YES,2,"$8,002 ",2/20/2026,2020
2268,624,Visa,Debit,4428221393352280.00,1/12/2026,800,YES,2,"$18,969 ",3/10/2026,2010
1326,624,Mastercard,Debit,5620777347987310.00,4/19/2026,203,YES,1,"$12,931 ",2/13/2026,2013
2992,1215,Visa,Debit,4052977938644530.00,7/8/2026,922,YES,2,"$18,112 ",5/8/2026,2011
5476,1992,Visa,Debit,4599537074421920.00,6/21/2026,352,YES,1,"$13,034 ",11/6/2026,2006
5327,1992,Visa,Debit (Prepaid),4735444171765440.00,4/21/2026,440,YES,1,$71 ,10/17/2026,2017
1132,1992,Visa,Debit,4346364600707720.00,5/21/2026,819,YES,1,"$10,374 ",2/7/2026,2007
4442,1992,Visa,Debit,4464255837780500.00,9/16/2026,11,YES,1,"$13,382 ",8/14/2026,2014
3797,1992,Visa,Debit,4169528920281150.00,2/20/2026,372,YES,1,"$11,063 ",7/6/2026,2011
705,968,Mastercard,Credit,5013961450307350.00,3/20/2026,831,YES,2,$700 ,1/20/2026,2020
5974,19,Mastercard,Debit (Prepaid),5885996845393840.00,2/23/2026,676,YES,2,$55 ,12/9/2026,2011
1133,1605,Visa,Debit,4607163659779570.00,1/24/2026,954,YES,1,"$18,358 ",2/7/2026,2010
3231,1605,Visa,Credit,4050809280792650.00,10/22/2026,906,YES,1,"$8,700 ",6/1/2026,2010
5975,1605,Mastercard,Debit,5242747753340310.00,12/9/2026,558,YES,2,"$1,966 ",12/9/2026,2011
3123,463,Mastercard,Debit,5043650081401230.00,11/17/2026,56,YES,1,"$13,257 ",5/12/2026,2012
5746,463,Visa,Debit,4049537564126770.00,12/19/2026,952,YES,1,"$20,297 ",11/19/2026,2019
1986,1365,Visa,Credit,4868636850065870.00,4/23/2026,143,YES,2,"$7,500 ",2/20/2026,2020
3328,809,Mastercard,Debit,5751825449090350.00,10/18/2026,741,YES,1,"$31,696 ",6/6/2026,2015
1202,590,Amex,Credit,361343872480844.00,9/10/2026,837,YES,2,"$7,400 ",2/10/2026,2012
262,590,Visa,Debit,4770207045170230.00,11/22/2026,959,NO,2,"$7,644 ",1/10/2026,2010
2555,1904,Visa,Credit,4906330160441420.00,6/21/2026,740,NO,1,"$13,600 ",4/7/2026,2011
2575,1904,Mastercard,Debit (Prepaid),5018139436441140.00,11/22/2026,978,YES,1,$40 ,4/8/2026,2011
3656,1904,Mastercard,Debit (Prepaid),5560959222277430.00,8/7/2026,327,YES,2,$61 ,7/1/2000,2013
1004,1904,Mastercard,Debit,5660745375245490.00,7/22/2026,27,YES,1,"$7,597 ",2/2/2026,2005
2498,1904,Visa,Credit,4424092813863770.00,7/24/2026,996,NO,2,"$9,900 ",4/5/2026,2006
1120,545,Mastercard,Debit,5500745251339730.00,12/21/2026,290,YES,2,"$7,898 ",2/7/2026,2014
6140,545,Amex,Credit,312560176162838.00,2/20/2026,667,YES,1,"$12,700 ",12/19/2026,2019
5802,545,Visa,Debit,4026064532527530.00,4/18/2026,850,NO,1,"$34,329 ",12/3/2026,2010
2125,789,Mastercard,Debit,5733951015747880.00,8/21/2026,629,NO,1,"$25,206 ",3/6/2026,2018
4523,789,Mastercard,Debit (Prepaid),5358041053681340.00,10/21/2026,787,YES,1,$89 ,9/2/2026,2012
2269,789,Visa,Debit,4466987531926970.00,4/24/2026,542,YES,3,"$15,143 ",3/10/2026,2014
3071,742,Mastercard,Credit,5867727546265980.00,10/10/2026,868,YES,2,"$12,700 ",5/10/2026,2010
4751,742,Visa,Debit (Prepaid),4021365419633520.00,4/24/2026,489,YES,2,$53 ,9/9/2026,2009
3900,742,Mastercard,Debit (Prepaid),5451240838028180.00,7/23/2026,89,YES,2,$67 ,7/9/2026,2016
3943,742,Mastercard,Debit,5524375174709990.00,4/20/2026,727,NO,2,"$22,839 ",7/10/2026,2015
706,612,Mastercard,Debit,5184750031787690.00,5/24/2026,395,YES,1,"$17,252 ",1/20/2026,2020
2294,612,Visa,Debit,4414457303374730.00,3/24/2026,962,YES,1,"$19,103 ",3/11/2026,2011
4031,612,Visa,Debit,4622792344518880.00,5/20/2026,682,NO,1,"$15,619 ",7/14/2026,2014
2375,612,Mastercard,Debit,5288684620224620.00,2/20/2026,742,YES,1,"$17,512 ",3/18/2026,2018
186,612,Visa,Credit,4446204059905460.00,11/20/2026,745,YES,1,"$9,300 ",1/8/2026,2008
3512,612,Discover,Credit,6459832607723470.00,3/21/2026,613,YES,2,"$9,300 ",6/11/2026,2011
4925,612,Mastercard,Debit,5116412114054860.00,1/21/2026,641,YES,1,"$13,584 ",9/19/2026,2019
1437,536,Amex,Credit,361660199951264.00,2/20/2026,359,YES,2,"$8,300 ",2/20/2026,2020
940,536,Visa,Credit,4177943531666100.00,10/24/2026,935,YES,1,"$7,000 ",1/20/2026,2020
707,536,Mastercard,Debit (Prepaid),5274198815905600.00,1/20/2026,614,YES,1,$80 ,1/20/2026,2020
941,536,Visa,Debit,4868987724427790.00,2/20/2026,851,YES,1,"$3,678 ",1/20/2026,2020
708,536,Mastercard,Debit,5979708797094580.00,2/20/2026,245,YES,1,"$5,826 ",1/20/2026,2020
1438,523,Amex,Credit,321786749835899.00,3/24/2026,747,YES,2,"$8,200 ",2/20/2026,2020
2713,523,Discover,Credit,6364215863625390.00,10/23/2026,14,YES,1,"$13,000 ",4/13/2026,2013
3612,523,Mastercard,Debit,5690509651153900.00,5/22/2026,573,YES,2,"$20,430 ",6/16/2026,2016
709,523,Mastercard,Credit,5008598572977470.00,2/20/2026,232,YES,1,"$8,300 ",1/20/2026,2020
2771,928,Mastercard,Debit,5578069135826630.00,7/19/2026,703,YES,1,"$10,882 ",4/17/2026,2017
3572,928,Visa,Debit,4323438857314990.00,3/22/2026,40,YES,1,"$19,454 ",6/13/2026,2013
3152,928,Mastercard,Debit,5075857376370680.00,2/20/2026,982,YES,1,"$19,624 ",5/14/2026,2014
1203,928,Amex,Credit,322674119450622.00,8/12/2026,250,YES,1,"$8,700 ",2/10/2026,2010
710,928,Mastercard,Credit,5253140087088070.00,12/20/2026,945,YES,1,"$8,000 ",1/20/2026,2020
4528,928,Visa,Debit,4565738687713640.00,3/20/2026,549,YES,1,"$14,540 ",9/2/2026,2002
4335,928,Mastercard,Credit,5170430476017810.00,6/23/2026,817,YES,1,"$7,300 ",8/10/2026,2013
3506,1642,Visa,Credit,4941217468452960.00,3/15/2026,160,YES,2,"$12,200 ",6/10/2026,2010
3573,1642,Visa,Credit,4222423291346250.00,1/21/2026,67,YES,1,"$5,000 ",6/13/2026,2013
5206,1642,Mastercard,Credit,5451362125568430.00,3/20/2026,365,YES,1,"$11,200 ",10/10/2026,2010
6034,1642,Visa,Credit,4759687155885580.00,7/16/2026,34,NO,2,"$11,200 ",12/10/2026,2011
4281,1642,Visa,Debit,4680328184934190.00,12/12/2026,377,YES,1,"$26,730 ",8/8/2026,2010
332,495,Mastercard,Credit,5678554364408510.00,7/17/2026,255,YES,2,"$11,500 ",1/14/2026,2014
1740,495,Mastercard,Debit,5622967893451770.00,10/22/2026,227,YES,2,"$16,747 ",2/20/2026,2020
2521,495,Visa,Debit,4337361376136360.00,9/11/2026,943,YES,1,"$11,574 ",4/6/2026,2009
137,495,Mastercard,Debit,5291637236164080.00,6/8/2026,568,NO,1,"$13,772 ",1/7/2026,2009
2625,166,Visa,Debit,4539775091869860.00,2/21/2026,740,YES,1,$271 ,4/9/2026,2012
5284,166,Amex,Credit,395311275502832.00,5/22/2026,56,YES,2,"$16,100 ",10/14/2026,2014
1741,166,Mastercard,Debit,5733441683735970.00,2/20/2026,667,YES,2,"$11,039 ",2/20/2026,2020
4836,1277,Mastercard,Credit,5685035507383240.00,8/17/2026,135,YES,2,"$19,800 ",9/12/2026,2012
2714,718,Discover,Credit,6596755789941870.00,11/24/2026,931,YES,2,"$5,700 ",4/13/2026,2013
5796,718,Mastercard,Credit,5003485851351770.00,3/11/2026,861,NO,1,"$7,200 ",12/3/2026,2012
1189,718,Mastercard,Debit (Prepaid),5164766009976950.00,9/20/2026,691,YES,2,$11 ,2/9/2026,2013
711,1962,Mastercard,Debit,5422341110559650.00,10/21/2026,939,YES,2,"$45,373 ",1/20/2026,2020
3371,1962,Visa,Credit,4415046745142820.00,6/11/2026,166,NO,1,"$21,000 ",6/7/2026,2015
3798,1962,Visa,Debit,4343665057958600.00,8/21/2026,665,YES,1,"$43,287 ",7/6/2026,2013
2594,1962,Visa,Debit,4452357307336460.00,7/21/2026,260,YES,1,"$42,176 ",4/8/2026,2008
2126,1962,Mastercard,Debit,5322921857948890.00,3/22/2026,534,YES,2,"$19,789 ",3/6/2026,2010
2198,133,Mastercard,Debit,5241330528442150.00,7/22/2026,436,YES,1,"$24,508 ",3/8/2026,2009
4683,133,Mastercard,Debit,5386540540263310.00,3/24/2026,26,YES,1,"$25,197 ",9/8/2026,2011
6113,682,Mastercard,Credit,5512081974916790.00,10/22/2026,765,YES,2,"$9,300 ",12/15/2026,2015
6145,682,Visa,Debit,4605950682175490.00,8/20/2026,517,YES,1,"$16,047 ",12/19/2026,2019
5162,795,Mastercard,Debit,5902542975328330.00,12/23/2026,983,YES,1,"$27,795 ",10/9/2026,2014
4357,795,Discover,Credit,6917280872761370.00,4/20/2026,315,YES,2,"$16,100 ",8/11/2026,2011
5904,1849,Mastercard,Debit,5576035087378470.00,5/23/2026,481,YES,2,"$14,027 ",12/7/2026,2014
1011,1849,Discover,Credit,6737538441360610.00,8/24/2026,595,YES,1,"$10,600 ",2/3/2026,2007
3661,1732,Visa,Debit,4044316472139410.00,12/23/2026,596,YES,2,"$26,995 ",7/1/2000,2009
712,167,Mastercard,Credit,5226870809361780.00,1/20/2026,75,YES,1,"$10,400 ",1/20/2026,2020
1742,167,Mastercard,Credit,5067574894573930.00,9/23/2026,755,YES,2,"$11,400 ",2/20/2026,2020
942,167,Visa,Credit,4742301691992770.00,1/22/2026,16,YES,2,"$11,900 ",1/20/2026,2020
1987,1496,Visa,Debit,4414714260971090.00,9/21/2026,462,YES,1,"$29,065 ",2/20/2026,2020
713,1496,Mastercard,Debit (Prepaid),5483078601827870.00,7/23/2026,594,YES,2,$55 ,1/20/2026,2020
943,1496,Visa,Debit (Prepaid),4749171976917250.00,1/20/2026,187,YES,1,$89 ,1/20/2026,2020
1743,853,Mastercard,Credit,5994692166168760.00,3/20/2026,708,YES,2,"$22,800 ",2/20/2026,2020
6096,237,Visa,Credit,4187289847634830.00,4/21/2026,798,NO,2,"$4,300 ",12/13/2026,2013
3574,237,Visa,Debit,4145423192370460.00,2/21/2026,398,NO,1,"$38,900 ",6/13/2026,2013
4238,769,Discover,Credit,6514958752973690.00,11/12/2026,261,NO,1,"$9,500 ",8/8/2026,2009
1744,769,Mastercard,Debit,5648870697869370.00,2/20/2026,686,YES,2,"$17,633 ",2/20/2026,2020
3298,2,Mastercard,Credit,5191615123045320.00,11/20/2026,485,YES,1,"$7,400 ",6/5/2026,2011
3593,2,Mastercard,Debit,5458954548704070.00,7/24/2026,47,YES,1,"$9,001 ",6/15/2026,2015
2576,2,Mastercard,Debit,5077942665919870.00,8/23/2026,127,NO,2,"$9,669 ",4/8/2026,2011
6073,2,Mastercard,Debit,5617443939610340.00,8/24/2026,813,YES,2,"$16,491 ",12/12/2026,2012
2919,2,Visa,Credit,4809764397537140.00,12/13/2026,939,YES,1,"$7,800 ",5/6/2026,2012
3153,313,Mastercard,Debit,5401966281135700.00,2/23/2026,737,YES,2,"$12,183 ",5/14/2026,2014
4804,313,Visa,Credit,4142618269549470.00,12/22/2026,716,YES,1,"$8,900 ",9/10/2026,2016
714,1624,Mastercard,Debit,5141201123047050.00,10/23/2026,639,NO,1,"$13,558 ",1/20/2026,2020
1988,1624,Visa,Credit,4562385865984510.00,6/23/2026,2,YES,1,"$12,600 ",2/20/2026,2020
1745,958,Mastercard,Debit,5505033368140300.00,10/23/2026,281,YES,1,"$10,742 ",2/20/2026,2020
944,958,Visa,Credit,4393681534654140.00,2/20/2026,748,YES,2,"$8,100 ",1/20/2026,2020
945,958,Visa,Debit,4454771454125730.00,10/24/2026,884,YES,1,"$12,240 ",1/20/2026,2020
2938,989,Mastercard,Credit,5696485046042910.00,2/24/2026,764,YES,1,"$28,000 ",5/7/2026,2007
4613,989,Mastercard,Debit,5545483213832550.00,6/20/2026,645,NO,1,"$19,843 ",9/6/2026,2015
4354,989,Visa,Debit,4353181605005040.00,2/21/2026,19,YES,2,"$4,707 ",8/10/2026,2010
3039,989,Amex,Credit,309385388804488.00,1/24/2026,251,YES,1,"$16,200 ",5/10/2026,2010
3643,989,Mastercard,Debit (Prepaid),5331189129913280.00,10/20/2026,359,YES,1,$58 ,6/19/2026,2019
4124,989,Visa,Credit,4119849353170300.00,2/20/2026,170,YES,2,"$21,600 ",8/3/2026,2015
2511,989,Mastercard,Debit,5676028749684100.00,1/22/2026,678,YES,2,"$4,707 ",4/6/2026,2015
3979,989,Mastercard,Debit,5270284172540380.00,5/24/2026,714,YES,3,"$27,178 ",7/11/2026,2011
2976,1562,Mastercard,Credit,5819630613408760.00,3/23/2026,727,YES,2,"$8,100 ",5/8/2026,2014
168,1562,Mastercard,Debit,5980129246400400.00,2/24/2026,42,YES,2,"$16,815 ",1/8/2026,2014
3459,1562,Visa,Debit (Prepaid),4881855799456120.00,2/22/2026,637,YES,1,$0 ,6/9/2026,2012
2907,1983,Mastercard,Credit,5268892141706910.00,3/23/2026,905,YES,1,"$51,900 ",5/6/2026,2009
3399,1983,Mastercard,Credit,5634102457746990.00,2/20/2026,250,YES,1,"$17,700 ",6/8/2026,2009
2653,1983,Mastercard,Debit,5340780229634190.00,7/23/2026,257,YES,1,"$47,211 ",4/10/2026,2010
191,1091,Amex,Credit,386478516235378.00,3/24/2026,172,NO,2,"$17,800 ",1/9/2026,2009
1384,1091,Visa,Debit,4330882727770780.00,10/19/2026,22,YES,1,"$29,685 ",2/18/2026,2018
3507,1091,Visa,Credit,4724864981660920.00,8/24/2026,403,NO,1,"$12,700 ",6/10/2026,2013
3334,1091,Visa,Debit,4561951091545890.00,8/22/2026,691,YES,1,"$21,744 ",6/6/2026,2011
2013,759,Visa,Credit,4417109828447300.00,5/2/2026,812,YES,2,"$15,500 ",3/1/1999,2013
3716,759,Mastercard,Debit,5418111837859470.00,5/22/2026,529,YES,2,"$23,154 ",7/4/2026,2012
2230,759,Mastercard,Debit,5864938158181060.00,3/12/2026,438,YES,2,"$8,747 ",3/9/2026,2009
3101,759,Mastercard,Debit,5565412921641370.00,9/24/2026,992,YES,1,"$25,059 ",5/11/2026,2011
2069,779,Mastercard,Credit,5333842700329560.00,4/18/2026,191,YES,2,"$14,200 ",3/4/2026,2010
119,779,Visa,Debit,4906021631955320.00,1/24/2026,889,YES,2,"$18,888 ",1/6/2026,2014
1058,779,Mastercard,Debit,5260501863539740.00,10/23/2026,797,NO,2,"$3,099 ",2/5/2026,2013
4558,779,Mastercard,Debit,5948253675276940.00,11/21/2026,348,YES,2,"$10,656 ",9/4/2026,2011
3299,779,Mastercard,Debit,5510063639324750.00,6/12/2026,587,YES,2,"$12,698 ",6/5/2026,2010
4282,105,Visa,Credit,4359575208295250.00,9/22/2026,939,YES,1,"$10,200 ",8/8/2026,2012
4443,105,Visa,Credit,4835239816888340.00,4/15/2026,368,YES,2,"$10,100 ",8/14/2026,2014
3460,105,Visa,Credit,4754007965044970.00,1/21/2026,604,YES,1,"$10,700 ",6/9/2026,2013
1103,105,Amex,Credit,327833439977815.00,6/12/2026,215,YES,2,"$6,100 ",2/7/2026,2008
2499,105,Visa,Credit,4956654746579360.00,10/23/2026,15,YES,2,"$8,800 ",4/5/2026,2014
3632,1618,Mastercard,Debit,5677315632040260.00,1/20/2026,927,YES,1,"$21,280 ",6/18/2026,2018
5363,1618,Mastercard,Debit (Prepaid),5658794762166750.00,3/23/2026,663,YES,1,$111 ,11/1/2000,2010
3031,1618,Visa,Debit,4788096167141160.00,1/24/2026,88,YES,1,"$26,608 ",5/9/2026,2009
5729,1618,Visa,Debit,4032385619436580.00,3/22/2026,88,YES,2,"$37,619 ",11/16/2026,2016
3239,1168,Mastercard,Debit,5809446324429030.00,9/20/2026,480,YES,1,"$25,422 ",6/2/2026,2008
5300,1237,Visa,Debit,4967614598666280.00,12/20/2026,790,YES,2,"$16,053 ",10/14/2026,2014
2017,1237,Amex,Credit,304727353948890.00,7/22/2026,930,YES,1,"$8,400 ",3/1/2026,2014
3944,1237,Mastercard,Debit,5293034450657200.00,9/21/2026,829,YES,1,"$14,385 ",7/10/2026,2012
5163,1237,Mastercard,Debit,5908634356288230.00,12/20/2026,276,YES,2,"$1,607 ",10/9/2026,2011
2092,1237,Mastercard,Debit (Prepaid),5295399317930830.00,12/15/2026,543,YES,2,$51 ,3/5/2026,2007
3372,1237,Visa,Debit,4925352341824320.00,9/23/2026,570,YES,2,"$5,646 ",6/7/2026,2019
4283,699,Visa,Debit,4015359680044230.00,10/21/2026,867,YES,1,"$20,887 ",8/8/2026,2008
3285,699,Amex,Credit,361232830727034.00,8/22/2026,626,YES,1,"$9,500 ",6/5/2026,2005
3875,699,Visa,Debit,4029109059179280.00,8/24/2026,637,YES,2,"$8,960 ",7/8/2026,2014
4012,646,Mastercard,Debit,5084129042406420.00,5/22/2026,379,YES,2,"$15,822 ",7/13/2026,2013
6090,646,Mastercard,Debit,5171925674822490.00,8/23/2026,349,YES,1,"$17,057 ",12/13/2026,2013
2093,646,Mastercard,Credit,5417194878972790.00,4/21/2026,638,YES,2,"$14,500 ",3/5/2026,2019
715,499,Mastercard,Debit,5637089823683600.00,1/23/2026,543,YES,2,"$14,146 ",1/20/2026,2020
716,499,Mastercard,Debit,5024262627226050.00,3/20/2026,539,YES,1,"$22,392 ",1/20/2026,2020
5976,1403,Mastercard,Debit,5997533760937120.00,9/13/2026,563,YES,2,"$21,084 ",12/9/2026,2015
2830,1403,Mastercard,Debit,5658918047471970.00,3/24/2026,179,YES,2,"$11,889 ",5/2/2026,2014
5433,631,Mastercard,Credit,5693300103257690.00,10/9/2026,646,YES,1,"$8,600 ",11/5/2026,2006
4355,631,Visa,Debit,4085525339324200.00,9/23/2026,988,YES,1,"$1,740 ",8/10/2026,2010
4515,631,Mastercard,Debit,5364261943325010.00,6/22/2026,255,YES,1,"$16,908 ",9/1/2026,2013
2818,631,Mastercard,Debit,5164138227100830.00,7/22/2026,553,YES,1,"$15,591 ",5/1/2026,2012
3784,631,Mastercard,Debit,5093862705639580.00,5/8/2026,697,YES,2,"$20,974 ",7/6/2026,2007
717,631,Mastercard,Credit,5317076130104740.00,5/22/2026,81,YES,1,"$7,200 ",1/20/2026,2020
2596,631,Amex,Credit,354553734129805.00,2/24/2026,512,NO,1,"$8,500 ",4/9/2026,2010
4138,1070,Mastercard,Debit,5588241759620390.00,8/22/2026,902,YES,1,"$28,666 ",8/4/2026,2010
718,1070,Mastercard,Debit,5077019023912410.00,2/22/2026,452,NO,2,"$24,334 ",1/20/2026,2020
2923,1070,Amex,Credit,331661418672228.00,2/20/2026,340,YES,2,"$13,100 ",5/7/2026,2013
4684,1070,Mastercard,Debit (Prepaid),5003507127783500.00,1/11/2026,406,YES,2,$53 ,9/8/2026,2012
2908,1070,Mastercard,Debit,5485919338552930.00,11/21/2026,934,YES,1,"$16,898 ",5/6/2026,2013
5072,1070,Amex,Credit,310908674378136.00,2/21/2026,334,YES,2,"$9,600 ",10/7/2026,2008
2455,291,Amex,Credit,348934344491613.00,4/5/2026,705,YES,2,"$6,800 ",4/4/2026,2010
3221,291,Amex,Credit,352221649550364.00,10/24/2026,412,YES,2,"$9,900 ",6/1/2026,2006
169,291,Mastercard,Debit (Prepaid),5900191366508120.00,8/18/2026,94,YES,2,$52 ,1/8/2026,2011
5774,738,Mastercard,Credit,5997676532243280.00,8/20/2026,937,YES,2,"$19,600 ",12/1/2026,2013
2270,738,Visa,Credit,4975397225900590.00,10/22/2026,633,YES,2,"$19,300 ",3/10/2026,2010
1989,738,Visa,Debit,4554612997314660.00,10/20/2026,551,YES,1,"$42,253 ",2/20/2026,2020
204,738,Mastercard,Debit,5186294128669150.00,6/23/2026,648,YES,1,"$21,997 ",1/9/2026,2011
5140,142,Visa,Debit,4245753102284800.00,2/20/2026,47,YES,2,"$20,902 ",10/8/2026,2015
1046,142,Visa,Debit,4849801141196810.00,1/21/2026,469,YES,2,"$2,284 ",2/4/2026,2017
1990,1375,Visa,Credit,4750738672953670.00,3/22/2026,97,YES,1,"$19,800 ",2/20/2026,2020
719,1375,Mastercard,Debit,5317755409759520.00,6/20/2026,472,YES,1,"$18,364 ",1/20/2026,2020
5827,459,Amex,Credit,394462670377525.00,5/18/2026,988,YES,1,"$6,500 ",12/5/2026,2016
5620,459,Mastercard,Debit,5455692825493520.00,5/24/2026,886,YES,2,"$1,200 ",11/10/2026,2010
3170,459,Visa,Credit,4702160782866810.00,7/22/2026,32,YES,1,"$6,300 ",5/15/2026,2015
1991,459,Visa,Debit,4702909631016690.00,8/24/2026,296,YES,1,"$13,496 ",2/20/2026,2020
3625,459,Visa,Debit,4777682501119860.00,3/22/2026,841,NO,2,"$10,636 ",6/17/2026,2017
120,459,Visa,Credit,4115517902859170.00,2/20/2026,685,YES,1,"$7,000 ",1/6/2026,2018
1457,281,Discover,Credit,6057750888394990.00,10/22/2026,941,YES,2,"$10,000 ",2/20/2026,2020
4453,281,Visa,Credit,4027267585799410.00,2/20/2026,614,YES,2,"$5,700 ",8/15/2026,2015
946,498,Visa,Debit,4308818013677920.00,2/20/2026,200,YES,1,"$9,845 ",1/20/2026,2020
720,498,Mastercard,Debit,5762905101107710.00,1/24/2026,55,YES,2,"$13,597 ",1/20/2026,2020
3667,55,Mastercard,Credit,5654301247931830.00,10/15/2026,534,YES,1,"$10,300 ",7/1/2026,2017
4505,55,Mastercard,Debit,5279944889030780.00,9/7/2026,556,YES,2,"$17,775 ",9/1/2000,2008
3980,55,Mastercard,Debit,5603953556223240.00,7/21/2026,279,YES,2,"$6,056 ",7/11/2026,2011
3265,55,Visa,Debit,4806234146608190.00,8/20/2026,750,YES,1,"$1,736 ",6/3/2026,2012
5865,55,Mastercard,Debit,5124868578530620.00,5/22/2026,482,YES,1,"$20,573 ",12/6/2026,2014
6037,1370,Discover,Credit,6423896642709960.00,12/24/2026,893,YES,1,"$18,400 ",12/11/2026,2011
4957,1370,Mastercard,Debit,5831867303465550.00,7/24/2026,88,YES,2,"$12,610 ",10/1/2026,2007
170,1370,Mastercard,Debit,5848792320156290.00,8/20/2026,354,YES,2,"$10,471 ",1/8/2026,2010
